customer_id,first_name,last_name,age,gender,education,employment_status,job_title,company,sector,income,marital_status,customer_segment,credit_score,account_balance,loyalty_score,preferred_contact,email,phone,address,registration_date,years_as_customer
CUST_001133,Vanessa,Walker,68,O,PhD,Retired,,,,66937,Widowed,Silver,736,3193.51,6.8,Phone,vanessa.walker@hotmail.com,852-406-2276,"5171 Hampton Flats, Briggston, AL 23327",2022-01-19,3.6
CUST_001134,Paul,Henry,57,M,Masters,Employed,Doctor,Clark Group,Healthcare,105243,Widowed,Gold,778,7385.35,7.2,Email,paul.henry@gmail.com,694.716.6070x22254,"1661 Daniel Club, New Daniel, CA 63426",2025-03-28,0.4
CUST_001135,Claire,Cooper,42,M,Some College,Employed,Product Manager,"Zhang, Carlson and Beard",Technology,68970,Married,Silver,723,1303.91,5.6,Email,claire.cooper@yahoo.com,+1-342-549-0160,"69036 Macdonald Views, West Rachelchester, CO 66047",2024-06-21,1.1
CUST_001136,Connie,Colon,42,F,Bachelors,Employed,Teacher,"Harris, Davis and George",Education,72778,Divorced,Gold,769,3790.53,8.1,Email,connie.colon@yahoo.com,958.383.2412,"0264 Jay Heights, West Cindy, PW 94524",2023-06-14,2.2
CUST_001137,Cathy,Hale,73,F,Bachelors,Retired,,,,54065,Single,Silver,767,848.54,7.0,Phone,cathy.hale@hotmail.com,(787)778-4059x98123,"7127 Williamson Rapids Suite 110, New Amy, WA 90652",2021-08-09,4.0
CUST_001138,Jessica,Grimes,39,M,High School,Self-Employed,Bank Manager,Sweeney Group,Finance,56608,Single,Silver,721,1772.6,6.0,Phone,jessica.grimes@yahoo.com,+1-858-206-3681,"3930 Jake Highway, Christopherside, NV 82436",2023-08-13,2.0
CUST_001139,Craig,Malone,61,F,PhD,Employed,Product Manager,Miller Group,Technology,130043,Married,Platinum,768,30684.18,10.0,Mail,craig.malone@gmail.com,001-721-205-0011x69948,"9254 White Rue Apt. 355, Sanchezfurt, PW 45080",2021-05-22,4.2
CUST_001140,Jonathan,Lamb,63,F,PhD,Self-Employed,DevOps Engineer,Murray-Welch,Technology,163564,Single,Platinum,798,26216.52,9.9,Phone,jonathan.lamb@hotmail.com,722-270-3078x8733,"015 Marquez Rest, Patrickstad, MI 41991",2023-09-22,1.9
CUST_001141,Dwayne,Hanson,64,O,Some College,Self-Employed,Store Manager,Shaffer-Munoz,Retail,103830,Married,Gold,727,3297.32,7.3,Phone,dwayne.hanson@yahoo.com,933.655.3303,"69885 Smith Vista, Allenview, WY 42924",2024-12-03,0.7
CUST_001142,Tanya,Haley,73,F,PhD,Retired,,,,69856,Married,Silver,727,4135.22,5.7,Email,tanya.haley@yahoo.com,528.724.0548,"482 Michael Oval, Port Michaelstad, TN 27938",2024-02-11,1.5
CUST_001143,Daniel,Fox,35,O,Bachelors,Employed,Professor,"Sloan, Mejia and Sanchez",Education,67754,Divorced,Silver,683,1366.13,7.2,Email,daniel.fox@gmail.com,+1-804-596-4312x0886,"29923 Lauren Inlet, Nancyshire, MO 08274",2021-03-09,4.4
CUST_001144,Paul,Thompson,54,F,Some College,Employed,Store Manager,"Manning, Turner and Hamilton",Retail,58888,Married,Silver,764,1527.57,5.3,Phone,paul.thompson@gmail.com,(305)801-6455,"4265 Heidi Street Apt. 805, Eatontown, VI 67369",2025-01-27,0.5
CUST_001145,Dana,Bradford,68,O,Some College,Retired,,,,32265,Married,Bronze,675,818.95,4.0,Phone,dana.bradford@yahoo.com,760.404.2117,"8961 Owens Forks, Lake Joseph, AR 84420",2023-07-19,2.1
CUST_001146,Michael,Fisher,39,M,Bachelors,Employed,Doctor,Gonzalez-Bennett,Healthcare,79085,Divorced,Gold,775,5464.54,8.2,Phone,michael.fisher@gmail.com,6924992373,"PSC 1526, Box 4111, APO AA 57942",2023-04-06,2.3
CUST_001147,Katie,Fischer,68,M,PhD,Retired,,,,91628,Widowed,Gold,732,6968.23,7.6,Email,katie.fischer@hotmail.com,8314446883,"083 Baker Alley, Lake Emily, NE 75152",2024-06-18,1.1
CUST_001148,Eric,Mills,30,O,Masters,Unemployed,,,,0,Single,Bronze,607,0.0,4.7,Email,eric.mills@gmail.com,+1-229-819-2870x22360,"9888 Jacob Rapids, Amandamouth, ND 96254",2022-03-25,3.4
CUST_001149,Ronald,Hendricks,58,M,PhD,Employed,Bank Manager,Francis LLC,Finance,113268,Married,Gold,740,6418.69,7.6,Phone,ronald.hendricks@hotmail.com,+1-629-269-4841x97452,"3008 Christina Ways, East Cynthiaview, HI 54189",2024-07-04,1.1
CUST_001150,Christina,Duran,65,O,Masters,Self-Employed,Store Manager,Benson Ltd,Retail,130671,Married,Platinum,777,23219.54,9.8,Phone,christina.duran@gmail.com,+1-351-628-1946x939,"38699 Frazier Path, Carterport, NJ 63477",2024-01-09,1.6
CUST_001151,Thomas,Perez,49,M,Some College,Employed,Professor,Carson PLC,Education,69627,Married,Silver,765,1030.79,6.0,Email,thomas.perez@yahoo.com,(515)226-9137x5071,"70831 Garcia Fall, Davisville, MH 60402",2023-09-08,1.9
CUST_001152,James,Williamson,53,M,Masters,Employed,Merchandiser,Hall Inc,Retail,78293,Married,Gold,747,6988.78,8.0,Phone,james.williamson@hotmail.com,620.477.3983x931,"384 Armstrong Flat, Tyronechester, IA 36316",2023-08-27,2.0
CUST_001153,Danielle,Daniels,24,F,High School,Employed,Accountant,Lopez Inc,Finance,27736,Married,Bronze,682,586.43,3.4,Email,danielle.daniels@yahoo.com,(971)525-5447,"15104 Elizabeth Curve, East Katie, NJ 00533",2024-11-20,0.7
CUST_001154,Scott,Tanner,45,M,PhD,Employed,Sales Associate,Smith-Herring,Retail,92499,Single,Gold,706,6289.99,7.7,SMS,scott.tanner@gmail.com,635-835-1763x0143,"31788 John Vista, Morenochester, LA 93057",2024-03-26,1.4
CUST_001155,Susan,Davis,36,O,High School,Employed,Merchandiser,"Torres, Strickland and Kelly",Retail,50230,Married,Silver,694,2498.69,5.6,SMS,susan.davis@hotmail.com,(363)467-5577x9664,"11731 Swanson Center, South Chrismouth, MT 52961",2024-04-28,1.3
CUST_001156,Bianca,Young,79,O,Bachelors,Employed,Principal,Parker-Simmons,Education,86157,Married,Gold,769,6124.92,7.3,Phone,bianca.young@yahoo.com,895.734.8242x263,"USCGC Terrell, FPO AE 02533",2024-12-22,0.6
CUST_001157,Timothy,Chapman,53,M,Bachelors,Employed,Teacher,Peters-Chambers,Education,80391,Divorced,Gold,778,1917.02,8.0,Phone,timothy.chapman@gmail.com,320.454.2327,"61751 Stacy Rapids, Amyhaven, FM 62715",2023-09-08,1.9
CUST_001158,Richard,Wilcox,43,O,Bachelors,Employed,Software Engineer,Smith-Clark,Technology,78408,Divorced,Gold,692,2691.97,7.7,Phone,richard.wilcox@yahoo.com,554-528-9001x539,"4206 Huff Falls Suite 017, Morganland, NC 74836",2024-04-03,1.4
CUST_001159,Karen,Li,75,F,Masters,Retired,,,,73468,Married,Gold,758,3171.36,7.5,Email,karen.li@hotmail.com,281-303-1376,"53482 Christine Port Apt. 562, North Mario, SC 85197",2024-08-04,1.0
CUST_001160,Timothy,Torres,72,M,Bachelors,Retired,,,,54986,Married,Silver,683,2928.92,6.6,Phone,timothy.torres@yahoo.com,814-655-2084,"43752 Carter Turnpike, Crystalhaven, AK 69930",2022-04-25,3.3
CUST_001161,Tyler,Johnson,61,F,Some College,Employed,Accountant,Henderson-Woods,Finance,81502,Single,Gold,745,7557.94,7.6,Phone,tyler.johnson@gmail.com,788.703.0148x92164,"24972 Omar Knoll, Kevinbury, MO 87120",2024-06-23,1.1
CUST_001162,Kimberly,Butler,27,O,High School,Employed,Professor,"Singleton, Davenport and Howard",Education,27404,Married,Bronze,663,296.54,4.1,Email,kimberly.butler@gmail.com,(251)764-3034x529,"0023 Carlos Camp, Smithside, VA 45972",2023-05-25,2.2
CUST_001163,Jodi,Benitez,47,O,PhD,Employed,Store Manager,Jackson LLC,Retail,106412,Married,Gold,722,5380.93,9.1,SMS,jodi.benitez@hotmail.com,+1-677-402-7587,"33368 Edwards Ways Suite 755, Fosterside, OH 71215",2021-06-20,4.1
CUST_001164,Gavin,Christian,72,O,PhD,Retired,,,,91576,Married,Gold,763,4600.19,7.2,Email,gavin.christian@yahoo.com,001-811-563-7332,"Unit 5176 Box 7057, DPO AE 61168",2025-04-18,0.3
CUST_001165,Larry,Jones,68,F,Some College,Retired,,,,51100,Married,Silver,735,2051.13,7.1,Phone,larry.jones@gmail.com,485-423-9302,"842 Willis Route Suite 049, Christophertown, NY 02272",2021-04-29,4.3
CUST_001166,John,Porter,31,F,High School,Employed,Accountant,Ward and Sons,Finance,45009,Married,Silver,666,1716.67,5.1,Email,john.porter@hotmail.com,872-740-0866x255,"893 Richard Wall, Kathrynberg, TX 18614",2025-05-14,0.2
CUST_001167,Erin,Ford,77,M,Masters,Retired,,,,72039,Married,Gold,689,5338.06,8.5,Mail,erin.ford@gmail.com,(672)750-5727x171,"209 Tucker Rue, New Daniel, OR 66218",2022-08-02,3.0
CUST_001168,Ryan,Singh,33,O,Some College,Employed,Investment Advisor,King LLC,Finance,60062,Single,Silver,728,1526.91,6.1,SMS,ryan.singh@yahoo.com,+1-656-905-7215x46400,"1778 Jones Land, Dorothyport, DE 73444",2023-05-16,2.2
CUST_001169,Ian,Lawrence,37,M,PhD,Employed,DevOps Engineer,"Frazier, Key and Haley",Technology,83999,Married,Gold,741,3959.12,9.0,Phone,ian.lawrence@hotmail.com,892-348-0731x91423,"80019 Carlson Summit Suite 657, Lake Victoriaside, TX 76786",2021-09-12,3.9
CUST_001170,Tonya,Morales,66,O,Bachelors,Employed,Medical Technician,Castaneda-Carlson,Healthcare,98190,Married,Gold,711,3721.18,8.6,Phone,tonya.morales@hotmail.com,395.779.5605x53467,"7849 Daniels Loop, Port Heather, LA 89805",2022-04-23,3.3
CUST_001171,Sandra,Schroeder,43,O,Bachelors,Employed,Merchandiser,"Garcia, Williams and Arnold",Retail,78252,Married,Gold,770,9357.42,7.8,Phone,sandra.schroeder@yahoo.com,001-331-847-5392x73900,"35593 Theresa Hill Suite 545, Claytonfort, MA 84482",2023-12-23,1.6
CUST_001172,Grant,Bernard,39,O,Some College,Employed,Doctor,"Young, Frazier and Mercado",Healthcare,50169,Single,Silver,721,2205.18,5.1,Phone,grant.bernard@yahoo.com,739-433-5696x15803,"50062 Leah Square Suite 827, North Melissa, PR 29507",2025-06-22,0.1
CUST_001173,Megan,Copeland,72,M,Bachelors,Retired,,,,66731,Married,Silver,738,3341.65,5.7,Mail,megan.copeland@gmail.com,295-351-4941,"5891 Matthew Springs Suite 980, North Cindyshire, ND 68219",2024-03-05,1.4
CUST_001174,David,Park,53,O,PhD,Employed,Teacher,"Marsh, Schneider and Shaw",Education,118548,Married,Gold,784,7096.01,7.9,Email,david.park@yahoo.com,+1-489-522-7934,"140 Briggs Fields, Knightborough, MD 43322",2023-10-25,1.8
CUST_001175,James,Wolfe,42,O,PhD,Employed,Product Manager,"Walters, Moore and Turner",Technology,99171,Married,Gold,699,2632.81,8.2,Phone,james.wolfe@yahoo.com,(668)359-0617x6889,"5646 Shawn Cliffs Suite 529, Jenningsburgh, NV 16968",2023-02-17,2.5
CUST_001176,Richard,Griffin,61,M,Bachelors,Employed,Medical Technician,"Mason, Nelson and Taylor",Healthcare,71903,Married,Gold,759,1952.35,8.6,Email,richard.griffin@gmail.com,(543)424-8968,"PSC 2097, Box 1196, APO AE 06224",2022-06-27,3.1
CUST_001177,Elizabeth,Davidson,67,M,PhD,Retired,,,,84227,Divorced,Gold,711,1998.57,9.0,Phone,elizabeth.davidson@yahoo.com,773.355.4183x4262,"31322 Smith Court, Leeside, HI 35607",2021-08-11,4.0
CUST_001178,Sabrina,Harmon,30,O,Some College,Employed,Investment Advisor,Garcia-Jimenez,Finance,34264,Single,Bronze,666,335.94,3.5,Email,sabrina.harmon@gmail.com,833.958.1245,"USCGC Owen, FPO AA 34258",2024-08-31,0.9
CUST_001179,Amy,Hall,22,F,Bachelors,Employed,Cashier,"West, Rubio and Taylor",Retail,63452,Single,Silver,707,1976.26,6.5,SMS,amy.hall@gmail.com,(738)585-7146x9418,"93720 Kylie Mission Apt. 822, Priscillafort, OR 53479",2022-09-15,2.9
CUST_001180,Deborah,Wallace,18,F,Some College,Employed,Data Scientist,Shields-Krause,Technology,24032,Single,Bronze,705,656.97,3.6,SMS,deborah.wallace@gmail.com,736.382.6228x16489,"831 William Hills, North Krystalview, KS 61138",2024-06-07,1.2
CUST_001181,James,Johnson,27,F,PhD,Self-Employed,School Counselor,"Burns, Sandoval and Cowan",Education,101325,Single,Gold,729,7085.93,7.2,SMS,james.johnson@gmail.com,001-407-883-0377x092,"947 Gregory Stream Suite 589, West Jessicaview, TN 24797",2025-03-22,0.4
CUST_001182,Mary,Bell,63,O,Some College,Employed,Store Manager,"Tate, Moore and Torres",Retail,62781,Single,Silver,702,1130.04,5.8,Phone,mary.bell@hotmail.com,538-795-6155x301,"19583 Barnes Landing, Hannahville, PW 80547",2024-01-08,1.6
CUST_001183,Christina,West,80,F,Bachelors,Retired,,,,71861,Single,Gold,773,7749.98,8.7,Email,christina.west@gmail.com,+1-616-851-8505x32784,"432 Maynard Junctions, Davidville, MH 89890",2022-03-23,3.4
CUST_001184,Julie,Nichols,42,O,PhD,Employed,Cashier,Henderson Ltd,Retail,88055,Married,Gold,767,5753.16,8.0,Phone,julie.nichols@gmail.com,+1-550-927-8407x222,"475 Courtney Shores Suite 544, South Angela, NY 44504",2023-08-10,2.0
CUST_001185,Jennifer,Rodriguez,61,O,Masters,Employed,Nurse,Rice-Griffin,Healthcare,96535,Married,Gold,750,3899.43,7.6,Phone,jennifer.rodriguez@hotmail.com,410.546.9478x2662,"81454 Mallory Springs, West Roymouth, VA 95264",2024-05-08,1.3
CUST_001186,David,Santiago,78,F,PhD,Retired,,,,81472,Married,Gold,769,4137.29,7.2,Email,david.santiago@gmail.com,001-508-850-7322,"694 Mason Mission Apt. 493, Scottside, SC 49924",2025-03-27,0.4
CUST_001187,Joel,Aguilar,55,O,PhD,Employed,Principal,"Barker, George and Green",Education,101118,Married,Gold,704,10809.4,8.3,Phone,joel.aguilar@hotmail.com,(479)428-0729x00514,"46940 Bradley Mills, West Christopher, FM 15760",2022-12-19,2.6
CUST_001188,Summer,Tran,37,F,Some College,Employed,Doctor,Smith-Molina,Healthcare,45337,Married,Silver,748,1703.78,7.3,Email,summer.tran@gmail.com,(251)299-2807,"8885 Debbie Ridges, Robertmouth, VI 43465",2021-02-07,4.5
CUST_001189,Annette,Miller,61,O,Masters,Employed,Sales Associate,Green-Johnson,Retail,105432,Divorced,Gold,747,12131.25,9.4,Phone,annette.miller@gmail.com,446.248.4869x308,"913 Turner Loaf, Lake Brian, WA 84243",2020-11-25,4.7
CUST_001190,Johnny,Cochran,63,F,PhD,Employed,Bank Manager,"Howard, Wilson and Lam",Finance,114160,Divorced,Gold,759,2697.64,8.1,Phone,johnny.cochran@yahoo.com,(499)418-5788,"014 Clarence Valleys, Watsonport, CA 75951",2023-06-27,2.1
CUST_001191,Madeline,Vargas,32,O,PhD,Unemployed,,,,0,Divorced,Bronze,607,0.0,4.9,Email,madeline.vargas@hotmail.com,724-487-0435x342,"997 Paul Ports, Tracystad, NE 30902",2021-11-03,3.8
CUST_001192,Alicia,Robinson,78,F,Masters,Employed,Bank Manager,"Reyes, Keller and Gomez",Finance,111888,Married,Gold,799,3615.33,7.8,Email,alicia.robinson@hotmail.com,473.469.5530x6513,"56085 Cuevas Forest, Port Jayside, SC 85898",2024-01-03,1.6
CUST_001193,Ryan,Reyes,61,F,Some College,Employed,Product Manager,"English, Stewart and Logan",Technology,67399,Divorced,Silver,755,3471.96,5.8,Email,ryan.reyes@yahoo.com,370-605-2987,"0356 Garcia Harbor, Bakerville, AK 95054",2024-02-08,1.5
CUST_001194,Julia,Friedman,80,F,PhD,Employed,DevOps Engineer,Garcia-Dunn,Technology,147630,Married,Platinum,747,13216.34,9.7,Mail,julia.friedman@gmail.com,(476)771-6214x7505,"7105 Lonnie Trafficway Suite 548, Tommystad, NY 17376",2024-03-17,1.4
CUST_001195,Martin,Daniel,79,O,Masters,Employed,Bank Manager,Robinson-Horne,Finance,115142,Divorced,Gold,715,12725.75,7.6,Phone,martin.daniel@gmail.com,8479553380,"69965 Breanna Shores Suite 375, Ballview, AZ 69892",2024-06-17,1.1
CUST_001196,Wendy,Briggs,19,M,Some College,Student,,,,16851,Single,Bronze,707,139.3,4.7,Email,wendy.briggs@hotmail.com,671.936.1089,"33184 Rodriguez Locks, West Jenniferhaven, PW 95489",2022-02-14,3.5
CUST_001197,John,Sherman,63,O,PhD,Employed,Store Manager,Peterson-Spencer,Retail,116963,Married,Gold,738,6502.84,8.2,Phone,john.sherman@hotmail.com,+1-566-739-8284x41246,"9136 Johnson Island Apt. 246, Robertfort, PA 05274",2023-03-05,2.4
CUST_001198,Howard,Griffin,20,F,Some College,Student,,,,0,Married,Bronze,638,0.0,4.9,App,howard.griffin@gmail.com,001-982-655-7982x0893,"8692 Maxwell Underpass, North Dawntown, TN 78198",2021-09-30,3.9
CUST_001199,Robert,Parker,65,M,PhD,Self-Employed,Accountant,"Travis, Gray and Alvarado",Finance,154808,Married,Platinum,728,10617.4,10.0,Email,robert.parker@hotmail.com,(587)242-6039,"827 Ryan Mill, New Misty, NV 39558",2022-11-04,2.8
CUST_001200,Calvin,Allen,39,F,Bachelors,Employed,Merchandiser,Short-Sweeney,Retail,51682,Married,Silver,701,1748.94,6.8,Phone,calvin.allen@yahoo.com,261-312-6609,"44254 Armstrong Knolls Suite 411, Williamsland, MT 51057",2022-01-26,3.5
CUST_001201,Nicholas,Mckay,30,M,Some College,Employed,Medical Technician,Coleman-Pierce,Healthcare,55737,Single,Silver,695,2748.55,5.4,Email,nicholas.mckay@gmail.com,772-227-8050x75591,"9446 Michael Fields Suite 443, Pottermouth, KY 25194",2024-11-08,0.8
CUST_001202,Chelsea,Anderson,74,M,Bachelors,Retired,,,,58129,Married,Silver,734,2547.57,6.2,Phone,chelsea.anderson@gmail.com,+1-719-885-2292x1661,"518 Scott Underpass Apt. 195, West Lorraineburgh, MD 96303",2023-03-30,2.4
CUST_001203,Alyssa,Rodriguez,41,F,Some College,Employed,Pharmacist,Joyce-Hamilton,Healthcare,45986,Married,Silver,715,1711.53,6.4,Email,alyssa.rodriguez@gmail.com,+1-386-818-5195,"9941 Lori Meadows, South Richard, NJ 47755",2022-10-01,2.9
CUST_001204,Andrew,Burns,27,F,Some College,Employed,Software Engineer,Kelly-Kidd,Technology,33924,Married,Bronze,646,892.25,3.3,SMS,andrew.burns@yahoo.com,+1-670-865-9663x0632,"512 Massey River Apt. 714, Walterfort, WI 32715",2024-12-21,0.6
CUST_001205,Ashley,Herrera,33,O,Bachelors,Unemployed,,,,13497,Married,Bronze,574,331.29,3.8,Phone,ashley.herrera@gmail.com,(550)332-5958,"PSC 3830, Box 6135, APO AA 65394",2024-01-26,1.5
CUST_001206,Tyler,Mora,46,M,Bachelors,Self-Employed,Bank Manager,White Group,Finance,83164,Married,Gold,687,6773.69,7.4,Email,tyler.mora@hotmail.com,601-635-4202x4076,"952 Jones Island, South Justin, NV 39643",2024-10-08,0.8
CUST_001207,Ruben,Jones,51,F,PhD,Employed,School Counselor,Young Inc,Education,103438,Married,Gold,777,8482.65,8.0,SMS,ruben.jones@yahoo.com,+1-899-200-3417x625,"5125 White Vista, Herreraport, MD 04967",2023-08-21,2.0
CUST_001208,Natasha,Baker,52,O,Some College,Employed,Professor,"Hernandez, Rodriguez and Johnson",Education,68607,Married,Silver,776,2838.54,5.6,Email,natasha.baker@yahoo.com,653.651.1546x8984,"PSC 9987, Box 6748, APO AA 29541",2024-05-24,1.2
CUST_001209,Hayden,Morgan,18,F,Bachelors,Student,,,,19092,Single,Bronze,641,387.4,5.0,Email,hayden.morgan@yahoo.com,(452)298-1416x31119,"4525 Vazquez Groves, Pittmanport, MN 34878",2021-07-05,4.1
CUST_001210,Raymond,Bradford,44,M,PhD,Employed,Merchandiser,Zimmerman-Carroll,Retail,114993,Single,Gold,771,4260.15,7.9,SMS,raymond.bradford@gmail.com,+1-968-407-4839,"520 James Manors Suite 408, Port Abigail, MN 85800",2023-11-28,1.7
CUST_001211,Stephanie,Lindsey,51,O,PhD,Employed,Product Manager,"Stewart, Quinn and Brooks",Technology,119827,Single,Gold,799,6062.92,9.4,SMS,stephanie.lindsey@hotmail.com,3328605077,"32808 Porter Station Apt. 946, Dominguezland, MS 54416",2020-11-17,4.7
CUST_001212,Katherine,Mcconnell,70,F,Masters,Retired,,,,59222,Married,Silver,746,3203.2,5.2,Phone,katherine.mcconnell@hotmail.com,001-419-644-7502x990,"2207 Ross Loop Apt. 020, Davidton, PA 31092",2025-03-28,0.4
CUST_001213,Nicole,Osborn,68,O,Some College,Retired,,,,31692,Divorced,Bronze,668,804.88,3.8,Mail,nicole.osborn@gmail.com,9877239518,"8905 Wilson Dam Suite 828, Vanessaview, AK 57417",2024-01-16,1.6
CUST_001214,Stacey,Black,34,F,PhD,Employed,Merchandiser,Garcia LLC,Retail,101521,Married,Gold,770,2880.9,9.3,Email,stacey.black@hotmail.com,(644)664-9736,"4489 Turner Skyway, East Kaitlin, CO 36606",2020-12-24,4.6
CUST_001215,Brandon,Spencer,68,O,PhD,Retired,,,,70654,Widowed,Gold,707,2914.63,8.5,Email,brandon.spencer@hotmail.com,(965)390-5635,"5747 Acosta Ridges Suite 595, Nicholasburgh, FM 84911",2022-08-02,3.0
CUST_001216,Cameron,Chambers,75,M,PhD,Retired,,,,94570,Married,Gold,781,4657.06,8.7,Email,cameron.chambers@yahoo.com,420-776-4129,"4804 Nathan Pike Apt. 972, Ryantown, DE 41413",2022-04-02,3.4
CUST_001217,Matthew,Scott,35,F,Some College,Employed,Principal,Ryan LLC,Education,41405,Married,Silver,734,1222.82,5.5,Email,matthew.scott@yahoo.com,793-490-0076,"PSC 1538, Box 8828, APO AA 06152",2024-08-28,1.0
CUST_001218,Mary,Carpenter,29,O,Bachelors,Employed,Store Manager,"Vazquez, Perez and Hawkins",Retail,62431,Single,Silver,744,2365.82,5.8,Email,mary.carpenter@hotmail.com,317.499.8965,"3550 Hardin Rest Apt. 911, Williamsberg, CA 14863",2024-01-24,1.5
CUST_001219,Scott,Herring,61,F,PhD,Employed,Bank Manager,Kaiser Ltd,Finance,118598,Married,Gold,726,10760.51,9.4,Mail,scott.herring@gmail.com,(411)693-1568x8714,"7492 Dana Loaf, Danielshire, CO 38314",2020-09-25,4.9
CUST_001220,Nathan,Pham,39,O,PhD,Employed,Medical Technician,Rodriguez PLC,Healthcare,79016,Married,Gold,746,4118.7,7.1,Email,nathan.pham@hotmail.com,(333)830-4390x45889,"0899 Schaefer Rapids, New Trevorville, MI 24258",2025-05-06,0.3
CUST_001221,Brian,Santos,34,O,Masters,Employed,Investment Advisor,Jacobson LLC,Finance,85148,Single,Gold,676,7675.13,7.4,Email,brian.santos@gmail.com,589-805-7103x041,"4718 Erin Rest Apt. 305, Smithview, NJ 44555",2024-09-17,0.9
CUST_001222,Carrie,Jordan,18,M,High School,Employed,Financial Analyst,"Nguyen, Newman and Wang",Finance,19090,Single,Bronze,700,289.16,5.0,SMS,carrie.jordan@gmail.com,+1-627-229-0331x3063,"85139 Russell Unions Apt. 393, Patriciashire, PW 66591",2021-07-06,4.1
CUST_001223,Blake,Dixon,37,M,PhD,Employed,Bank Manager,Townsend LLC,Finance,105649,Single,Gold,783,8063.79,8.8,Email,blake.dixon@yahoo.com,001-341-890-1058x7075,"89860 Gregory Track, Dawsonmouth, WI 68268",2022-01-20,3.6
CUST_001224,Donald,Wood,38,O,High School,Employed,Nurse,"Gilbert, Delgado and Brennan",Healthcare,37110,Divorced,Bronze,684,1097.17,5.4,SMS,donald.wood@hotmail.com,+1-997-623-2173x91889,"54867 Kathy Island Apt. 915, Lake Courtney, KY 72002",2020-11-19,4.7
CUST_001225,Katherine,Hayes,55,F,Some College,Self-Employed,Merchandiser,"Strickland, Fields and Jones",Retail,81580,Married,Gold,770,7359.15,7.4,Email,katherine.hayes@yahoo.com,001-601-792-4550x30661,"PSC 1961, Box 1459, APO AP 64268",2024-11-25,0.7
CUST_001226,Ruth,Jones,35,O,Some College,Employed,Data Scientist,"Johnson, Adams and Cook",Technology,39920,Married,Bronze,682,1147.7,5.0,SMS,ruth.jones@yahoo.com,866-962-1151x7869,"935 Lopez Inlet, New Willie, MS 62409",2021-07-14,4.1
CUST_001227,Gregory,Thompson,66,O,Bachelors,Employed,Investment Advisor,Green-Fletcher,Finance,86409,Widowed,Gold,737,6730.28,7.6,Phone,gregory.thompson@hotmail.com,(204)447-0943x11707,"622 Jason Mission Apt. 932, Dillontown, MI 60771",2024-06-19,1.1
CUST_001228,Savannah,Harrington,21,M,Some College,Student,,,,0,Single,Bronze,630,0.0,3.1,SMS,savannah.harrington@gmail.com,833.738.8520,"843 Keith Hill, Palmerland, MP 39492",2025-05-03,0.3
CUST_001229,Briana,Hood,19,F,Bachelors,Student,,,,241,Single,Bronze,637,5.68,3.1,Email,briana.hood@hotmail.com,001-973-887-3529x654,"191 Lamb Extension Suite 977, New Jason, NJ 89971",2025-06-18,0.1
CUST_001230,Carrie,Mullen,75,F,PhD,Employed,Store Manager,"Jones, Smith and Smith",Retail,151275,Widowed,Platinum,820,29725.52,10.0,Phone,carrie.mullen@gmail.com,001-254-445-2260,"7529 Carey Mill, Lake Laura, DC 44591",2022-02-16,3.5
CUST_001231,Mark,Pollard,30,O,Bachelors,Employed,School Counselor,"Kaufman, Williams and Mills",Education,59307,Divorced,Silver,673,3357.67,6.6,SMS,mark.pollard@gmail.com,560.313.6206x0565,"70245 Holmes Lock, Wolfemouth, ND 29538",2022-04-29,3.3
CUST_001232,Thomas,Lopez,63,O,PhD,Employed,Investment Advisor,Sanchez LLC,Finance,125375,Married,Platinum,741,22316.67,9.0,Phone,thomas.lopez@yahoo.com,452-707-5148x95488,"597 Wilson Springs Suite 659, New Gregory, PW 77755",2025-07-28,0.0
CUST_001233,Laura,Gonzalez,68,O,Masters,Retired,,,,66751,Divorced,Silver,728,1873.6,6.6,Phone,laura.gonzalez@hotmail.com,(520)468-1850x378,"19995 Lowe Shores, North Michael, CO 52974",2022-06-27,3.1
CUST_001234,Ashley,Bell,19,F,Bachelors,Student,,,,22634,Married,Bronze,709,401.41,3.8,Email,ashley.bell@hotmail.com,589.604.0247,"50063 Atkinson Manors Suite 331, Knoxtown, HI 18692",2024-02-05,1.5
CUST_001235,Robert,Allen,58,F,Bachelors,Employed,Software Engineer,Jenkins-Weeks,Technology,92208,Married,Gold,696,4897.22,7.7,Email,robert.allen@hotmail.com,+1-628-208-4967x2805,"USNS Ayers, FPO AA 38516",2024-04-05,1.3
CUST_001236,Robert,Jackson,57,O,Bachelors,Self-Employed,Data Scientist,"Glover, Conway and Williams",Technology,106095,Married,Gold,704,4228.25,9.1,Phone,robert.jackson@yahoo.com,001-579-821-9444x08875,"1079 Sean Forges, Garrettbury, SD 84381",2021-05-28,4.2
CUST_001237,Stephanie,Roberts,18,O,Bachelors,Employed,Nurse,Phillips and Sons,Healthcare,33154,Single,Bronze,701,978.33,5.4,App,stephanie.roberts@yahoo.com,972.558.7878,"9693 Jones Square, Lake Nicholastown, DE 19313",2020-10-19,4.8
CUST_001238,Jennifer,Morrison,57,O,Masters,Employed,Cashier,Hunter Inc,Retail,89680,Divorced,Gold,789,1970.46,8.2,Email,jennifer.morrison@yahoo.com,(828)781-4375,"587 Lee Locks, Leefurt, IL 26533",2023-03-03,2.4
