customer_id,first_name,last_name,email,phone,address,age,gender,education,employment_status,marital_status,region,income,credit_score,account_balance,monthly_spend,num_transactions,days_since_last_purchase,satisfaction_score,loyalty_years,website_visits,customer_segment,registration_date
CUST_004627,Carla,Carter,carla.carter@email.com,381-817-0813x28157,"342 Davis Trail Suite 126, Allenmouth, NH 56760",39,F,Graduate,Employed,Married,North,26293,664,3403.61,308.86,10,28,8.0,2.5,14,Low_Income_Medium_Spend,2019-10-14
CUST_004628,Kenneth,Dominguez,kennethdominguez@gmail.com,379.853.4066,"173 Michael Island Apt. 520, Flemingstad, UT 80101",46,M,Some College,Employed,Married,Central,111269,608,23325.9,927.9,30,73,6.4,5.0,22,High_Income_Medium_Spend,2021-03-27
CUST_004629,Collin,Silva,collin_silva@outlook.com,702-291-2137,"2910 Jacobs Manors Suite 670, East Gabriella, MI 58149",51,M,Some College,Employed,Married,East,78512,441,1425.48,822.44,26,28,7.0,3.8,11,High_Income_Medium_Spend,2019-02-23
CUST_004630,Hannah,Heath,hannah.heath@email.com,(221)662-4483x5904,"33969 Davis Tunnel, North Matthewmouth, NY 65595",46,F,Bachelor's,Retired,Single,North,50619,826,2748.73,409.2,11,15,9.1,6.6,12,Medium_Income_Low_Spend,2021-01-06
CUST_004631,John,Reilly,jreilly@yahoo.com,849-597-1651,"5530 Reyes Points, North Keithton, KY 18295",29,M,Some College,Unemployed,Married,West,50010,524,3396.21,509.64,20,30,3.8,2.4,21,Medium_Income_Medium_Spend,2022-06-11
CUST_004632,David,Wolfe,david.wolfe@email.com,+1-520-807-8655x03445,"166 Rogers Drive Suite 155, Westchester, GA 52123",39,M,Bachelor's,Employed,Single,North,35789,621,3207.65,288.55,13,15,6.7,3.4,11,Low_Income_Low_Spend,2019-06-30
CUST_004633,Scott,Hicks,scott_hicks@outlook.com,+1-840-758-4898x14204,"772 Brown Ville, Monicashire, AS 71585",58,M,Bachelor's,Employed,Widowed,Central,58796,415,6809.56,312.3,10,20,8.4,2.1,7,Medium_Income_Low_Spend,2022-09-10
CUST_004634,Karen,Pennington,karen.pennington@email.com,259.511.4600,"30837 Calderon Spurs Apt. 406, North Christopher, GA 57170",61,F,Graduate,Employed,Married,East,96051,502,2810.08,744.98,22,30,9.0,2.4,19,High_Income_Medium_Spend,2022-07-28
CUST_004635,Jacob,Brown,jbrown@yahoo.com,3579460709,"1724 Katie Plaza Apt. 925, Carlsontown, MS 02489",31,M,High School,Employed,Single,South,32790,368,3653.49,449.48,29,12,5.2,0.9,9,Low_Income_Medium_Spend,2023-09-08
CUST_004636,Juan,Collier,juan_collier@outlook.com,531-483-7341,"17009 Sims Road Apt. 874, Tylerton, PR 61930",69,M,Bachelor's,Employed,Married,Central,19925,560,904.63,258.14,12,34,5.1,0.8,3,Low_Income_Medium_Spend,2021-12-26
CUST_004637,Deanna,Byrd,deanna_byrd@outlook.com,(937)479-6766,"6320 Michele Mission, Mcmahonport, NV 48739",39,F,Bachelor's,Employed,Married,Central,76245,476,778.03,1157.2,20,6,3.7,2.9,16,High_Income_High_Spend,2021-11-28
CUST_004638,Kimberly,Escobar,kimberly_escobar@outlook.com,(262)827-6171,"4845 Brandon Circles Apt. 576, Port Debbiemouth, KS 97566",52,F,Graduate,Employed,Widowed,South,60742,784,10707.07,1253.56,20,24,5.8,2.6,15,Medium_Income_High_Spend,2022-06-21
CUST_004639,Joseph,Lane,joseph_lane@outlook.com,810-823-6808,"1574 Lisa Manor Apt. 419, North Jacquelineburgh, AS 14842",55,M,High School,Employed,Married,South,25531,596,2606.5,627.42,24,29,7.4,2.3,17,Low_Income_High_Spend,2023-06-22
CUST_004640,Amanda,Lloyd,amandalloyd@gmail.com,001-650-767-4582x742,"USNS Carrillo, FPO AP 79024",58,F,Bachelor's,Employed,Single,West,32201,592,2316.4,558.63,18,49,8.0,0.1,14,Low_Income_High_Spend,2021-04-30
CUST_004641,Christopher,Bell,christopherbell@gmail.com,420.924.1006x35244,"05283 Evans Landing Apt. 769, Colintown, HI 11988",68,M,Bachelor's,Employed,Married,Central,29861,504,12548.01,1159.06,28,33,4.2,10.1,7,Low_Income_High_Spend,2020-04-11
CUST_004642,Matthew,Gray,matthew.gray@email.com,547-634-5528x53369,"0663 Carpenter Groves Suite 163, West Anthonyton, NV 91703",39,M,Bachelor's,Retired,Divorced,South,32372,698,4827.9,250.96,9,21,6.2,4.4,12,Low_Income_Low_Spend,2020-03-14
CUST_004643,Nicole,Ayala,nicole.ayala@email.com,001-336-395-2424,"152 Paul Unions Suite 067, Nguyenton, IL 31521",61,F,Some College,Employed,Widowed,North,41174,591,5981.13,134.45,5,12,8.6,18.2,17,Medium_Income_Low_Spend,2019-07-21
CUST_004644,Douglas,Chambers,douglas_chambers@outlook.com,+1-248-418-3526x780,"90158 Brandi Spur, East Sarahfort, ME 78983",30,M,Some College,Retired,Widowed,Central,42610,727,846.77,679.75,6,46,6.5,0.8,18,Medium_Income_High_Spend,2022-08-17
CUST_004645,Deborah,Shelton,deborah_shelton@outlook.com,7824151272,"673 Angela Haven Suite 590, Williamshire, GA 41234",53,F,Some College,Employed,Single,North,33837,730,1054.8,500.83,17,21,8.7,0.5,8,Low_Income_Medium_Spend,2021-09-05
CUST_004646,Anita,Simpson,anita_simpson@outlook.com,(844)524-4559x10358,"2666 Alicia Valley, Lake Paul, DE 61188",55,F,Bachelor's,Student,Single,West,31726,547,2929.21,400.92,10,31,4.6,1.9,9,Low_Income_Medium_Spend,2022-01-06
CUST_004647,Robert,Keller,rkeller@yahoo.com,(521)278-6311,"60322 Raymond Plain, Figueroaborough, NM 18896",52,M,Bachelor's,Employed,Married,South,43587,592,5301.53,748.46,20,24,7.9,2.4,13,Medium_Income_High_Spend,2023-08-06
CUST_004648,Amy,Kent,akent@yahoo.com,001-847-259-2319x6107,"35592 Johnson Court, East Thomasland, WY 61696",36,F,Some College,Employed,Married,South,55293,498,2369.89,366.46,8,23,6.8,8.5,8,Medium_Income_Low_Spend,2023-06-19
CUST_004649,Jessica,Jones,jjones@yahoo.com,272.882.7210x492,"71771 Connie Hollow Apt. 588, Port Sarahfort, MD 83657",62,F,High School,Employed,Married,West,41357,721,354.84,1326.6,26,5,6.9,0.6,12,Medium_Income_High_Spend,2019-02-25
CUST_004650,Timothy,Conner,timothy.conner@email.com,2277446882,"329 Perez Harbor Suite 515, East Yolanda, DC 58270",32,M,Some College,Employed,Widowed,North,100206,681,6965.91,451.26,22,37,5.3,0.5,12,High_Income_Low_Spend,2019-04-04
CUST_004651,Ashley,Jackson,ashley_jackson@outlook.com,714.377.8771x037,"961 Kristen Springs Apt. 783, Scottchester, SC 13423",25,F,High School,Employed,Single,West,67821,482,6515.03,757.1,19,29,6.5,0.4,20,High_Income_Medium_Spend,2023-03-07
CUST_004652,Cassandra,Jones,cassandrajones@gmail.com,859.675.4348x09291,"2526 Melissa Viaduct Apt. 218, Allentown, OK 77227",54,F,Some College,Employed,Single,North,19250,512,10554.98,134.76,10,5,9.5,9.6,10,Low_Income_Low_Spend,2020-08-14
CUST_004653,Mitchell,Ross,mitchellross@gmail.com,001-976-222-4314x766,"9758 Victoria Path Suite 772, Keithtown, OR 54294",45,M,Bachelor's,Unemployed,Single,South,68461,319,3112.84,560.43,8,35,6.7,2.6,12,High_Income_Medium_Spend,2020-07-07
CUST_004654,Dylan,Dean,dylan.dean@email.com,814.396.1854x054,"237 Scott Hill, Brentmouth, NC 54040",60,M,Bachelor's,Employed,Married,East,71905,482,2176.94,659.11,22,131,7.4,4.3,7,High_Income_Medium_Spend,2020-05-12
CUST_004655,Erica,Ward,erica_ward@outlook.com,453.227.2587x9579,"27794 Stewart Parkway, Kevinchester, MO 89955",41,F,Graduate,Unemployed,Single,East,38520,411,11067.16,925.51,6,131,9.6,2.3,10,Low_Income_High_Spend,2019-10-21
CUST_004656,Peter,Wall,peterwall@gmail.com,825-421-4541x394,"61063 Bates Island Suite 386, New Dustin, OH 96200",32,M,Bachelor's,Unemployed,Married,North,20387,561,4049.64,273.05,10,32,9.4,1.1,24,Low_Income_Medium_Spend,2020-04-23
CUST_004657,Chelsea,Garcia,cgarcia@yahoo.com,+1-468-574-8975x731,"377 Cunningham Rest Apt. 684, Port Mandy, PR 04190",60,F,Graduate,Retired,Married,East,50243,828,386.81,810.79,18,13,9.2,7.7,9,Medium_Income_High_Spend,2023-01-18
CUST_004658,Bradley,Brooks,bradley_brooks@outlook.com,863.493.3728x5357,"799 Lori Mountain Suite 930, Moraleston, TN 18288",47,M,Some College,Employed,Married,North,49769,703,4423.76,767.43,21,29,2.6,2.9,5,Medium_Income_High_Spend,2019-06-26
CUST_004659,Kristy,Morris,kristy_morris@outlook.com,(275)802-0161,"715 Parker Spur, East Andreastad, MT 54015",33,F,Some College,Employed,Single,Central,25509,726,99.43,325.67,19,37,9.9,6.0,9,Low_Income_Medium_Spend,2020-10-08
CUST_004660,Joann,Simpson,joannsimpson@gmail.com,001-802-426-5996x701,"6050 Erin Haven, Austinborough, IA 56105",54,F,High School,Employed,Married,West,20932,637,964.75,237.54,12,3,7.6,6.3,14,Low_Income_Low_Spend,2022-11-15
CUST_004661,James,Case,james_case@outlook.com,594.957.5436x0406,"12553 Davis Fork Apt. 826, South Riley, ID 48553",46,M,Some College,Employed,Married,Central,47441,694,362.44,54.82,10,20,7.9,2.8,8,Medium_Income_Low_Spend,2023-06-25
CUST_004662,Candace,Ryan,candaceryan@gmail.com,+1-760-878-4334x4881,"058 Morris Mission Apt. 176, Walkerfort, CA 28114",49,F,Some College,Employed,Married,East,43475,576,1115.88,446.08,13,38,5.9,6.9,17,Medium_Income_Medium_Spend,2020-03-06
CUST_004663,Amanda,Phillips,aphillips@yahoo.com,001-995-210-4208x96292,"858 Michael Stravenue, New Timothy, DE 94448",44,F,Graduate,Employed,Married,North,38926,665,2964.11,408.56,12,21,9.3,9.7,18,Low_Income_Medium_Spend,2023-08-04
CUST_004664,Gregory,Olson,gregory_olson@outlook.com,+1-582-979-9723x8219,"3352 Bright Groves Apt. 092, Holmesfort, IA 88579",59,M,Bachelor's,Student,Married,West,47559,586,1994.62,1017.36,28,55,6.3,4.8,15,Medium_Income_High_Spend,2022-12-23
CUST_004665,Amy,Torres,amy.torres@email.com,+1-983-224-9793x27389,"5993 Hester Trace Suite 192, Tonyaview, MN 42056",59,F,Some College,Employed,Married,North,25800,374,386.15,192.25,14,21,4.9,2.3,9,Low_Income_Low_Spend,2021-03-03
CUST_004666,Jennifer,Garcia,jennifer.garcia@email.com,628.354.1398,"620 Evan Lakes, West Stephaniemouth, NC 03678",53,F,Some College,Student,Married,East,38518,455,3137.03,386.8,14,82,7.2,5.5,12,Low_Income_Medium_Spend,2023-05-05
CUST_004667,Claudia,Simpson,claudia.simpson@email.com,633-895-7068x0440,"19115 Nancy Isle, North Chelsey, LA 64623",29,F,High School,Retired,Married,East,68856,620,5816.62,629.41,9,43,6.7,2.1,13,High_Income_Medium_Spend,2021-08-17
CUST_004668,Rebecca,Roberts,rebecca_roberts@outlook.com,001-614-973-1969x45705,"3056 Kimberly Well Suite 266, Bennettland, OR 47024",60,F,Some College,Employed,Single,North,40530,612,283.97,681.51,34,29,9.8,4.1,4,Medium_Income_High_Spend,2022-01-16
CUST_004669,Beth,Smith,beth.smith@email.com,661-625-8566x1469,"359 Wright Square, Hopkinsfurt, MD 34522",52,F,Bachelor's,Unemployed,Married,East,18336,579,7618.88,125.88,8,25,3.3,1.8,8,Low_Income_Low_Spend,2021-01-28
CUST_004670,Anthony,Hardin,anthony.hardin@email.com,001-851-855-5652x0084,"USS Ramsey, FPO AE 72693",53,M,Some College,Employed,Married,Central,37653,483,4993.93,604.6,16,7,8.7,2.1,8,Low_Income_High_Spend,2020-08-02
CUST_004671,William,Hensley,whensley@yahoo.com,408.623.8340x88761,"USNS Adkins, FPO AE 27436",41,M,Graduate,Employed,Married,West,26309,632,2710.3,215.62,7,24,9.9,5.4,10,Low_Income_Low_Spend,2021-10-01
CUST_004672,Michelle,Mayer,michelle.mayer@email.com,+1-337-761-7435,"5381 Friedman Trace Suite 691, Port Christopherfort, RI 89042",62,F,Graduate,Employed,Married,South,58692,653,3302.41,361.78,9,71,8.2,11.1,6,Medium_Income_Low_Spend,2020-08-31
CUST_004673,Jeanette,Hernandez,jeanette_hernandez@outlook.com,250.813.8039,"45928 Wallace Freeway Apt. 344, Jonestown, NM 70528",54,F,Some College,Unemployed,Married,North,60541,680,3064.39,300.64,16,7,7.1,3.9,11,Medium_Income_Low_Spend,2022-02-05
CUST_004674,Roy,Woods,rwoods@yahoo.com,001-326-370-7550x1054,"9039 Price Cape, Timothyshire, KY 02070",29,M,Bachelor's,Employed,Single,North,18481,553,1265.46,194.97,10,29,2.4,0.5,11,Low_Income_Low_Spend,2019-04-19
CUST_004675,Aaron,Taylor,ataylor@yahoo.com,643-586-5507x50977,"7994 Stefanie Islands Apt. 005, Marciamouth, FM 18156",42,M,Bachelor's,Employed,Single,East,78841,769,760.0,505.93,17,43,7.9,9.2,6,High_Income_Low_Spend,2019-04-05
CUST_004676,Melissa,King,melissaking@gmail.com,(841)825-3049,"75743 Allen Spurs, Port Frankhaven, FM 30065",63,F,Bachelor's,Employed,Married,North,25654,714,354.65,278.54,11,27,6.9,5.2,7,Low_Income_Low_Spend,2020-03-15
CUST_004677,Erin,Phillips,ephillips@yahoo.com,+1-629-975-3761x332,"8170 Tyler Harbors Apt. 774, Allenview, NH 09781",24,F,Bachelor's,Employed,Single,East,127426,798,2178.55,68.09,6,12,8.1,2.0,16,High_Income_Low_Spend,2022-12-22
CUST_004678,Shawn,Myers,smyers@yahoo.com,001-566-225-0786x228,"375 Ian Orchard Suite 165, Johnton, CA 15717",70,M,Some College,Employed,Married,West,48558,718,6903.19,216.83,9,27,4.2,2.0,14,Medium_Income_Low_Spend,2023-12-27
CUST_004679,Jennifer,Russell,jenniferrussell@gmail.com,001-380-243-9557x120,"Unit 1748 Box 3319, DPO AE 56889",52,F,Some College,Employed,Single,South,23669,388,1315.86,253.34,13,68,8.2,4.6,18,Low_Income_Low_Spend,2020-07-27
CUST_004680,Matthew,Glass,matthew.glass@email.com,001-718-895-4931x81106,"15355 Leslie Ferry Apt. 693, Millerbury, MT 11490",50,M,Bachelor's,Employed,Married,Central,25200,679,6523.62,191.95,9,58,4.1,2.0,15,Low_Income_Low_Spend,2023-01-01
CUST_004681,Taylor,Perez,taylorperez@gmail.com,+1-613-472-9541x608,"07942 Harding Point Suite 541, Millsmouth, MO 83509",37,F,Some College,Employed,Divorced,East,61613,402,2408.3,697.97,24,15,3.3,2.2,4,Medium_Income_Medium_Spend,2023-05-02
CUST_004682,Amy,Herrera,amy.herrera@email.com,(486)269-2913x859,"530 Brown Flat, New Michael, RI 94372",36,F,High School,Employed,Widowed,West,39537,536,4071.21,353.97,13,18,9.5,7.4,19,Medium_Income_Low_Spend,2021-10-13
CUST_004683,Brian,Simmons,bsimmons@yahoo.com,(232)893-9530x321,"09017 Matthew Village, West Charlene, AS 61009",68,M,High School,Employed,Married,Central,47183,618,3429.61,633.65,21,20,4.5,4.5,4,Medium_Income_Medium_Spend,2019-01-02
CUST_004684,Jeremy,Weaver,jeremy.weaver@email.com,001-510-660-4266x76171,"29234 Lee Summit, East Frank, VT 36229",38,M,Some College,Employed,Married,North,131590,461,5549.07,902.29,30,21,7.4,1.9,16,High_Income_Medium_Spend,2020-07-21
CUST_004685,Joshua,Hall,joshua_hall@outlook.com,+1-376-716-4570,"9308 Martinez Inlet, Wilsonburgh, FL 36187",56,M,Bachelor's,Employed,Married,West,32867,657,1308.5,329.94,11,48,7.0,4.7,8,Low_Income_Medium_Spend,2020-12-08
CUST_004686,Karen,Weeks,karen.weeks@email.com,(713)710-0977x65077,"91051 Jack Mountain, Deniseport, MA 14489",42,F,Some College,Employed,Married,East,51832,557,3547.84,309.16,16,39,5.6,5.6,8,Medium_Income_Low_Spend,2019-04-22
CUST_004687,Kathleen,Thomas,kthomas@yahoo.com,2877676618,"USNS Hancock, FPO AA 54864",31,F,High School,Employed,Single,South,117206,629,766.59,734.36,36,40,7.0,5.3,20,High_Income_Medium_Spend,2019-10-05
CUST_004688,Shawn,Moore,smoore@yahoo.com,001-462-845-8097x5314,"5215 Vickie Causeway Suite 836, Nicholsville, HI 63979",20,M,Some College,Employed,Divorced,North,58811,372,1861.63,872.14,15,29,9.8,4.4,7,Medium_Income_High_Spend,2019-03-28
CUST_004689,Janet,Wong,janet.wong@email.com,216.753.2613,"5600 Davis Islands Apt. 920, South Jonathan, NY 65298",47,F,Bachelor's,Employed,Single,North,19069,597,2079.15,215.08,9,101,6.2,1.9,10,Low_Income_Low_Spend,2021-04-28
CUST_004690,Michael,Andersen,michaelandersen@gmail.com,+1-993-371-5125x10509,"707 Donald Greens, East Amy, MI 77624",73,M,Some College,Employed,Married,West,67712,626,9729.56,249.07,12,3,8.9,6.8,6,High_Income_Low_Spend,2023-05-26
CUST_004691,Sarah,Evans,sevans@yahoo.com,001-572-794-9040,"2077 Sharon Point, Port Brett, WY 62175",41,F,Graduate,Employed,Single,South,24884,533,1857.48,561.57,22,13,8.6,3.8,20,Low_Income_High_Spend,2022-01-01
CUST_004692,Jacob,King,jacobking@gmail.com,+1-887-326-6048x68601,"99599 Jennifer Place, South Ashleyshire, PR 62721",40,M,Bachelor's,Employed,Married,North,116292,697,8396.49,920.33,36,52,8.4,3.1,4,High_Income_Medium_Spend,2021-01-18
CUST_004693,Kimberly,Hernandez,kimberlyhernandez@gmail.com,001-721-604-4641x263,"94063 Diane Overpass Suite 921, Johnsonside, AS 73925",40,F,High School,Employed,Divorced,Central,30518,716,740.06,689.56,18,10,6.3,8.9,5,Low_Income_High_Spend,2021-08-17
CUST_004694,Jessica,Cabrera,jessicacabrera@gmail.com,(832)264-6662x8204,"392 Caleb Key Apt. 311, Perkinschester, MD 36599",46,F,High School,Unemployed,Divorced,North,296999,654,451.72,666.2,32,40,5.1,1.6,14,High_Income_Low_Spend,2019-03-28
CUST_004695,Whitney,Jenkins,whitney_jenkins@outlook.com,001-205-956-9037x31480,"7682 Pham Turnpike Apt. 565, Gonzalezside, TX 52771",43,F,Bachelor's,Employed,Married,South,120596,516,5825.52,1935.96,32,23,6.3,1.4,9,High_Income_High_Spend,2022-03-31
CUST_004696,Paul,Hamilton,paul_hamilton@outlook.com,852.925.0469,"783 Keith Harbors Suite 572, Lake Adam, MI 64697",62,M,High School,Employed,Married,North,31002,670,2977.08,779.59,19,58,6.6,4.4,10,Low_Income_High_Spend,2023-12-26
CUST_004697,Michael,Wheeler,mwheeler@yahoo.com,(517)625-6750,"85707 White Harbor Apt. 380, Jasonstad, MT 15586",46,M,Some College,Employed,Divorced,Central,50604,522,5635.31,590.15,14,5,8.3,1.0,5,Medium_Income_Medium_Spend,2021-05-25
CUST_004698,Ryan,Lee,ryan.lee@email.com,2253915542,"567 Michael Oval Suite 390, South William, RI 57917",46,M,High School,Employed,Single,East,78587,586,2451.66,767.25,10,53,8.5,5.9,9,High_Income_Medium_Spend,2020-03-30
CUST_004699,Timothy,Todd,timothy.todd@email.com,001-887-882-2832x197,"PSC 2941, Box 7422, APO AP 90322",31,M,Bachelor's,Unemployed,Single,South,80015,791,159.36,188.43,9,28,7.1,0.1,12,High_Income_Low_Spend,2021-05-15
CUST_004700,Collin,Hernandez,collinhernandez@gmail.com,(763)727-3362x691,"0977 Williamson Courts Apt. 620, Danielleborough, ME 89275",74,M,Bachelor's,Employed,Married,Central,65198,707,10107.29,601.43,18,11,4.3,1.1,11,High_Income_Medium_Spend,2023-04-07
CUST_004701,Linda,Murphy,linda_murphy@outlook.com,2716125512,"4005 Thomas Skyway Apt. 202, Lake Larry, FL 39444",36,F,Bachelor's,Student,Single,South,105987,532,19214.04,1425.68,28,21,9.0,10.4,17,High_Income_High_Spend,2020-07-29
CUST_004702,Daniel,Montes,daniel.montes@email.com,(872)507-2418,"38948 Nathaniel Crossroad, New Danielside, FM 03825",26,M,Some College,Unemployed,Divorced,South,46444,575,1925.89,395.25,6,52,6.8,0.6,15,Medium_Income_Medium_Spend,2022-11-08
CUST_004703,Frances,Pitts,fpitts@yahoo.com,(701)859-3576x9438,"806 Rachel Ville, Johnsborough, FM 32445",52,F,Some College,Unemployed,Married,East,40125,609,4550.94,715.56,33,6,9.5,0.7,13,Medium_Income_High_Spend,2019-06-06
CUST_004704,Amanda,Rodgers,amandarodgers@gmail.com,4674097541,"PSC 0394, Box 6076, APO AE 35020",49,F,Bachelor's,Employed,Married,East,40606,609,3706.29,612.08,12,26,8.6,2.2,9,Medium_Income_Medium_Spend,2021-02-21
CUST_004705,William,Fuller,williamfuller@gmail.com,+1-455-687-2011x305,"646 Krista Spurs Apt. 801, Matthewfurt, KS 53253",42,M,Bachelor's,Employed,Married,East,83684,480,5346.55,600.18,22,6,9.9,2.3,9,High_Income_Medium_Spend,2021-11-14
CUST_004706,Angelica,Pena,angelica_pena@outlook.com,255.884.5983x9782,"09367 Heather Forge Apt. 616, West Derekchester, MT 33855",43,F,Some College,Employed,Single,Central,62248,718,11058.93,372.12,15,36,6.8,0.8,13,Medium_Income_Low_Spend,2023-05-21
CUST_004707,Daniel,Taylor,danieltaylor@gmail.com,001-548-540-2340,"2754 Davis Roads, Port Morgan, VT 62510",57,M,Some College,Retired,Married,West,59549,737,8360.34,401.89,9,10,8.0,2.7,8,Medium_Income_Low_Spend,2022-02-02
CUST_004708,Lisa,Sherman,lisa_sherman@outlook.com,001-533-251-7086x5445,"56697 Howard Cove, North Craig, RI 11113",34,F,Some College,Retired,Single,North,80573,687,8142.55,1581.24,14,23,6.4,2.1,12,High_Income_High_Spend,2023-08-30
CUST_004709,James,Garza,jgarza@yahoo.com,731.950.0904x425,"158 Mary Corners Apt. 597, Lake Diana, NE 68921",59,M,High School,Retired,Married,East,14605,689,326.22,147.34,9,16,9.8,4.9,9,Low_Income_Low_Spend,2022-02-16
CUST_004710,William,Collins,william_collins@outlook.com,200-717-5216,"USNV Andrade, FPO AE 56397",51,M,High School,Retired,Married,West,60224,784,938.06,1150.48,32,19,4.7,0.6,5,Medium_Income_High_Spend,2023-10-22
CUST_004711,Paul,Johnson,paul_johnson@outlook.com,452.228.2586,"7215 Krueger Falls, Millerton, SD 88208",43,M,Bachelor's,Employed,Divorced,East,57006,640,5686.31,775.21,34,20,8.4,2.4,13,Medium_Income_High_Spend,2023-02-07
CUST_004712,Chelsea,Foley,chelseafoley@gmail.com,001-693-697-9139,"8157 Nelson Extension Apt. 992, Mendezland, CT 56825",44,F,Some College,Employed,Married,West,136089,717,7116.86,1175.19,18,28,6.4,3.9,22,High_Income_High_Spend,2022-01-03
CUST_004713,Richard,Matthews,richard.matthews@email.com,9185929266,"4985 Howard Lock, Pattonview, AS 94740",36,M,Bachelor's,Unemployed,Widowed,East,19983,719,4910.88,75.9,6,36,8.8,2.7,16,Low_Income_Low_Spend,2020-04-07
CUST_004714,Joseph,Garcia,josephgarcia@gmail.com,833-355-2330x013,"7337 Karen Park Suite 502, New Brenda, NH 72791",55,M,Some College,Retired,Married,West,127273,774,1004.08,2045.42,28,36,9.0,3.1,14,High_Income_High_Spend,2021-10-31
CUST_004715,Christopher,Andersen,candersen@yahoo.com,584-414-0648,"0666 Matthew Passage, New Francisco, NY 16989",46,M,Graduate,Employed,Married,West,52314,777,4324.46,240.39,13,68,7.1,1.1,10,Medium_Income_Low_Spend,2021-01-22
CUST_004716,Matthew,Green,matthew_green@outlook.com,001-514-383-1031x295,"PSC 4964, Box 5539, APO AA 29041",39,M,Bachelor's,Retired,Single,North,67049,562,3598.24,761.49,17,7,8.0,2.3,9,High_Income_Medium_Spend,2021-11-24
CUST_004717,Justin,Collins,justin.collins@email.com,6599716753,"9934 John Squares Suite 931, Melaniebury, SD 78072",49,M,High School,Employed,Single,East,136671,791,19174.79,2157.4,18,45,6.5,5.3,15,High_Income_High_Spend,2019-11-09
CUST_004718,Ryan,Fisher,ryanfisher@gmail.com,001-916-461-8138,"018 Christina Walk Apt. 974, North Pamelaview, AL 82085",78,M,Bachelor's,Student,Single,East,69999,722,1775.06,473.9,21,52,8.6,4.3,9,High_Income_Low_Spend,2021-05-12
CUST_004719,Tracy,Williams,tracy_williams@outlook.com,9602660327,"30376 Woods River Apt. 017, Adamborough, OH 46554",43,F,High School,Employed,Married,West,63577,561,2374.54,838.28,18,21,6.9,2.8,14,Medium_Income_High_Spend,2023-05-29
CUST_004720,Christopher,Hobbs,christopher_hobbs@outlook.com,716.950.6537,"1961 Charles Field Suite 259, East Nicholasborough, MI 93809",66,M,Some College,Employed,Married,East,57824,547,1099.19,676.35,16,1,9.9,9.2,10,Medium_Income_Medium_Spend,2019-09-26
CUST_004721,Joshua,Hart,joshuahart@gmail.com,001-785-761-0789x531,"294 Lee Shoal Suite 495, Thomasland, WA 61526",40,M,Bachelor's,Employed,Divorced,West,37410,320,2501.73,740.0,24,22,7.0,1.0,7,Low_Income_High_Spend,2023-07-02
CUST_004722,Geoffrey,Murray,geoffrey_murray@outlook.com,+1-415-290-9119x99216,"898 Jessica Ferry Suite 303, Daniellemouth, UT 29229",25,M,Some College,Employed,Single,East,49153,717,8241.14,252.62,6,58,8.2,4.3,23,Medium_Income_Low_Spend,2021-07-11
CUST_004723,Joyce,Johnson,joyce.johnson@email.com,+1-812-636-3583x73455,"492 Renee Flats Apt. 391, Theresatown, IL 91305",34,F,Graduate,Unemployed,Married,West,32548,683,4138.63,680.5,9,9,6.4,4.5,10,Low_Income_High_Spend,2022-03-20
CUST_004724,Kaitlyn,Jennings,kaitlynjennings@gmail.com,001-538-549-2137,"78569 Elizabeth Place, Brownville, MI 40976",43,F,Bachelor's,Employed,Married,North,48681,714,6581.26,739.42,22,44,9.6,3.4,17,Medium_Income_High_Spend,2022-03-11
CUST_004725,Jacqueline,Romero,jacqueline_romero@outlook.com,827-736-5474,"Unit 8168 Box 2054, DPO AE 56166",35,F,Bachelor's,Employed,Married,West,12311,623,291.87,272.76,8,17,7.3,3.7,14,Low_Income_Medium_Spend,2020-12-02
CUST_004726,Stephanie,Smith,ssmith@yahoo.com,780.319.0138x63006,"7853 Pineda Expressway, Beverlyhaven, MI 08873",18,F,Bachelor's,Unemployed,Single,South,64680,777,2281.96,98.88,7,54,6.3,1.1,17,Medium_Income_Low_Spend,2020-09-08
CUST_004727,Bryan,Vasquez,bryanvasquez@gmail.com,001-810-891-2361x6340,"Unit 1761 Box 8214, DPO AP 45488",65,M,Bachelor's,Employed,Married,East,46478,723,10684.49,1113.42,26,42,6.3,0.9,3,Medium_Income_High_Spend,2021-03-30
CUST_004728,Matthew,Carlson,matthew_carlson@outlook.com,498-539-5454x163,"7648 Cook Passage, South Erinchester, PR 27178",60,M,High School,Employed,Married,East,40866,584,9492.48,383.36,7,42,8.5,1.7,10,Medium_Income_Medium_Spend,2020-09-17
CUST_004729,Tiffany,Casey,tcasey@yahoo.com,863.728.7523x8019,"55702 Tara Common, Zimmermanberg, WA 46361",55,F,Graduate,Employed,Single,East,57047,495,26486.16,361.37,17,37,6.4,0.6,14,Medium_Income_Low_Spend,2023-04-18
CUST_004730,Michael,Morgan,michaelmorgan@gmail.com,+1-987-794-5687x807,"11571 Hill Center, Port Jason, ND 27986",32,M,Some College,Employed,Single,North,21155,781,2428.19,562.63,31,4,6.8,0.3,14,Low_Income_High_Spend,2021-10-07
CUST_004731,Lisa,Rodriguez,lisa_rodriguez@outlook.com,859.528.7156,"0897 Christine Motorway, Port Christinemouth, NJ 33981",30,F,High School,Retired,Divorced,South,159108,557,16.18,738.42,10,55,9.4,8.0,17,High_Income_Medium_Spend,2020-09-01
